t_s,P_kW,power_normalized
3.180000000000000000e+02,7.496007068887304285e+02,4.274305911106582867e-01
3.190000000000000000e+02,7.465444976268754544e+02,4.186985646482154211e-01
3.200000000000000000e+02,8.317535488579079583e+02,6.621529967368798841e-01
3.210000000000000000e+02,9.407627236002044810e+02,9.736077817148698355e-01
3.220000000000000000e+02,9.430717923305044224e+02,9.802051209442984581e-01
3.230000000000000000e+02,9.449079180980304500e+02,9.854511945658014360e-01
3.240000000000000000e+02,9.437554852765200621e+02,9.821585293614858436e-01
3.250000000000000000e+02,9.419857964818452274e+02,9.771022756624151429e-01
3.260000000000000000e+02,7.938807648780823456e+02,5.539450425088066066e-01
3.270000000000000000e+02,7.386951533718738574e+02,3.962718667767826108e-01
3.280000000000000000e+02,7.417865169808220571e+02,4.051043342309202377e-01
3.290000000000000000e+02,7.404202249493297359e+02,4.012006427123706032e-01
3.300000000000000000e+02,7.473263630336725782e+02,4.209324658104930950e-01
3.310000000000000000e+02,9.356692412422200960e+02,9.590549749777717015e-01
3.320000000000000000e+02,9.444204495948197291e+02,9.840584274137704757e-01
3.330000000000000000e+02,9.426413878535006461e+02,9.789753938671448275e-01
3.340000000000000000e+02,9.452001703566996866e+02,9.862862010191418838e-01
3.350000000000000000e+02,9.434426803581766308e+02,9.812648010233618878e-01
3.360000000000000000e+02,9.432260399953443084e+02,9.806458285581266532e-01
3.370000000000000000e+02,7.025584882851126167e+02,2.930242522431787400e-01
3.380000000000000000e+02,7.467409304135202319e+02,4.192598011814864800e-01
3.390000000000000000e+02,7.489801898127743698e+02,4.256576851793553717e-01
3.400000000000000000e+02,7.411047616569843512e+02,4.031564618770982489e-01
3.410000000000000000e+02,8.321167436474829628e+02,6.631906961356657249e-01
3.420000000000000000e+02,9.436671215005317208e+02,9.819060614300907375e-01
3.430000000000000000e+02,9.449724724564424605e+02,9.856356355898355792e-01
3.440000000000000000e+02,9.449540311124524123e+02,9.855829460355781668e-01
3.450000000000000000e+02,9.430312744876340503e+02,9.800893556789544991e-01
3.460000000000000000e+02,9.427964364195343023e+02,9.794183897700979857e-01
3.470000000000000000e+02,7.934589017700325257e+02,5.527397193429501865e-01
3.480000000000000000e+02,7.393837696264574788e+02,3.982393417898785759e-01
3.490000000000000000e+02,7.390339545172151929e+02,3.972398700491863721e-01
3.500000000000000000e+02,7.481808486133156748e+02,4.233738531809020933e-01
3.510000000000000000e+02,7.493484654200500472e+02,4.267099012001430713e-01
3.520000000000000000e+02,9.383361098836419387e+02,9.666745996675485397e-01
3.530000000000000000e+02,9.437833680193746204e+02,9.822381943410704030e-01
3.540000000000000000e+02,9.447729137340543275e+02,9.850654678115839946e-01
3.550000000000000000e+02,9.430884681030800039e+02,9.802527660087998473e-01
3.560000000000000000e+02,9.444691376517392882e+02,9.841975361478265683e-01
3.570000000000000000e+02,9.382988424108867775e+02,9.665681211739622913e-01
3.580000000000000000e+02,7.015229302299300116e+02,2.900655149426571988e-01
3.590000000000000000e+02,7.494377218700825551e+02,4.269649196288072268e-01
3.600000000000000000e+02,7.406705661425335165e+02,4.019159032643816465e-01
3.610000000000000000e+02,7.399596412608132141e+02,3.998846893166090322e-01
3.620000000000000000e+02,8.362987496445219904e+02,6.751392846986341567e-01
3.630000000000000000e+02,9.410593385969883684e+02,9.744552531342524082e-01
3.640000000000000000e+02,9.446178819120847265e+02,9.846225197488135406e-01
3.650000000000000000e+02,9.456970473643500554e+02,9.877058496124289100e-01
3.660000000000000000e+02,9.457564802013658891e+02,9.878756577181883047e-01
3.670000000000000000e+02,9.430864962893625716e+02,9.802471322553215627e-01
3.680000000000000000e+02,7.802075916675111102e+02,5.148788333357461333e-01
3.690000000000000000e+02,7.383291743858142127e+02,3.952262125308976803e-01
3.700000000000000000e+02,7.448432454567935110e+02,4.138378441622669879e-01
3.710000000000000000e+02,7.484212087742921540e+02,4.240605964979773934e-01
3.720000000000000000e+02,7.489767001399997071e+02,4.256477146857134408e-01
3.730000000000000000e+02,9.412816285944863921e+02,9.750903674128184040e-01
3.740000000000000000e+02,9.434267303579678128e+02,9.812192295941937203e-01
3.750000000000000000e+02,9.424276581367773815e+02,9.783647375336498309e-01
3.760000000000000000e+02,9.437830950410109381e+02,9.822374144028884757e-01
3.770000000000000000e+02,9.449583932069168668e+02,9.855954091626196734e-01
3.780000000000000000e+02,9.254899750438138426e+02,9.299713572680395890e-01
3.790000000000000000e+02,7.034249521641218053e+02,2.954998633260623175e-01
3.800000000000000000e+02,7.451470827765003833e+02,4.147059507900012765e-01
3.810000000000000000e+02,7.400912682684769379e+02,4.002607664813627730e-01
3.820000000000000000e+02,7.392144679483917571e+02,3.977556227096908370e-01
3.830000000000000000e+02,8.353512416964385920e+02,6.724321191326815272e-01
3.840000000000000000e+02,9.435570491526689239e+02,9.815915690076253419e-01
3.850000000000000000e+02,9.449305470815248782e+02,9.855158488043567200e-01
3.860000000000000000e+02,9.459511837303409720e+02,9.884319535152598091e-01
3.870000000000000000e+02,9.442220304300908538e+02,9.834915155145451671e-01
3.880000000000000000e+02,9.408501695108591321e+02,9.738576271738832446e-01
3.890000000000000000e+02,7.114925489109064074e+02,3.185501397454467698e-01
3.900000000000000000e+02,7.397271800791486385e+02,3.992205145118533083e-01
3.910000000000000000e+02,7.468255271966136206e+02,4.195015062760389934e-01
3.920000000000000000e+02,7.493536965628280768e+02,4.267248473223659855e-01
3.930000000000000000e+02,7.457911724460960841e+02,4.165462069888459795e-01
3.940000000000000000e+02,9.097980143870470329e+02,8.851371839629916805e-01
3.950000000000000000e+02,9.421884601821369642e+02,9.776813148061055392e-01
3.960000000000000000e+02,9.442457812627772000e+02,9.835593750365064780e-01
3.970000000000000000e+02,9.448953556710001749e+02,9.854153019171434380e-01
3.980000000000000000e+02,9.433970052786778524e+02,9.811343007962222140e-01
3.990000000000000000e+02,9.428841829355940263e+02,9.796690941016972243e-01
4.000000000000000000e+02,7.294194306131895473e+02,3.697698017519702174e-01
4.010000000000000000e+02,7.418650611661722678e+02,4.053287461890636711e-01
4.020000000000000000e+02,7.392142078124950331e+02,3.977548794642714047e-01
4.030000000000000000e+02,7.392703633577409619e+02,3.979153238792598191e-01
4.040000000000000000e+02,8.116626276837766909e+02,6.047503648107904750e-01
4.050000000000000000e+02,9.447499581488078775e+02,9.849998804251652862e-01
4.060000000000000000e+02,9.452150207112563294e+02,9.863286306035895512e-01
4.070000000000000000e+02,9.456451804288084304e+02,9.875576583680241161e-01
4.080000000000000000e+02,9.460602597107483689e+02,9.887435991735665786e-01
